title,text,image,cate
防溢乳垫贴在非医用一次性口罩上能过滤病毒,防溢乳垫贴的主要材质包括涤纶、拉绒棉、全面、无纺布、木浆棉等，主要的功能是防止乳汁渗漏，但并没有颗粒过滤功能，也没有办法阻断新型冠状病毒。,https://p.qpic.cn/jiaozhen/0/19c29c181ef653df8d4d3c09acea5b99/0?imageView2/2/w/300/h/300,fake
红糖、生姜、大葱白和大蒜熬水喝，不会感染新冠病毒,可以把这些东西煮水喝当做一种“代茶饮”，如果再加上排骨或鸡块，就是肉汤/鸡汤了。如果喜欢喝也没啥不可以，预防病毒感染就纯属一厢情愿了。靠吃是无法预防新型冠状病毒的。,https://p.qpic.cn/jiaozhen/0/157b3c9c7a37dc5fae9fa3c53fe5317c/0?imageView2/2/w/300/h/300,fake
预防肺炎的疫苗能防止新型冠状病毒感染,"肺炎球菌疫苗和乙型流感嗜血杆菌疫苗等肺炎疫苗不能预防新型冠状病毒肺炎。
新型冠状病毒不同于以往已发现的病毒，它需要自己的疫苗。研究人员正在努力开发针对它的疫苗，世卫组织也在支持疫苗的研发工作。
虽然已有的疫苗对新型冠状病毒并不有效，但接种针对呼吸道疾病的疫苗能够保护健康，因此也强烈建议接种。",//jiaozhen-70111.picnjc.qpic.cn/4H8VTJkYMuVbN5UfqiaGkT?imageView2/2/w/300/h/300,fake
美国选择货机撤侨，是给中国送防疫物资,经查，这并非事实。美国从武汉撤侨时，并未给中国运送过防疫物资，也未在无锡停靠过。,//jiaozhen-70111.picnjc.qpic.cn/4a9V2XdtqMVLdKEkagXw3k?imageView2/2/w/300/h/300,fake
美国医生援助中国前集体祷告,经查，这是2018年的老视频，发生在田纳西州的Covenant保健中心。是这家医院的医生、护士、职员每天的集体祷告活动。截止到2月4日，并没有美国医疗队伍正在华参与抗疫。,//jiaozhen-70111.picnjc.qpic.cn/qVhuWax5vVkzmNCQJToYjr?imageView2/2/w/300/h/300,fake
适量饮酒可以抵抗新型冠状病毒,"把“适量饮酒”写入防疫建议，是没有任何依据的想当然。国家疾控中心的何丽处长直接表示：“通过饮酒来抵抗病毒，来防疫这个肺炎，没有什么道理”。
“适量饮酒有益健康”只是一个选择性呈现数据的营销噱头。只要饮酒就会增加癌症风险，喝得越多，风险就越高。",https://p.qpic.cn/jiaozhen/0/1fb11efe3946fc0ad0e69392779668b1/0?imageView2/2/w/300/h/300,fake
新风系统会传播病毒，导致感染新型冠状病毒肺炎,"在室内当感染者打喷嚏、说话或咳嗽时，病毒可以通过飞沫传播和接触传播。已经进行的几项研究数据证实，通风率越高，室内空气中的飞沫颗粒数量衰减越快，缺乏通气或低通气率会增加传播感染率和疾病暴发率。未发现任何研究提供了通气率与空气传播感染之间关系的流行病学证据。
新风系统是由送风系统和排风系统组成的一套独立空气处理系统，无论是管道式新风系统和无管道新风系统都通过新风机净化室外空气导入室内，通过管道将室内空气排出，增加通风可以减少疾病感染几率，办公环境要预防感染还是要带口罩和勤洗手。",//jiaozhen-70111.picnjc.qpic.cn/3LesBmNMRfSWNGojnJ9QwR?imageView2/2/w/300/h/300,fake
湖北仙桃开来的轿车上有人被测出高温后逃跑,黄山等地网警已经对该信息进行了辟谣，信息中所提到的各卡点均无此情况。在网上也有出现类似的内容，只是地点又换作了他处。,//jiaozhen-70111.picnjc.qpic.cn/hemuxFCyzDZigyHcpZeXV2?imageView2/2/w/300/h/300,fake
口罩接水不渗水，说明能抵抗新型冠状病毒肺炎,"非N95或外科口罩，即便不渗水，也不能抵抗新型肺炎病毒的传播。本次新型冠状病毒主要通过飞沫传播，其飞沫大小远超过 0.3 微米，通常就是直径大于 5 微米的颗粒物，要防住这种病毒，对口罩的颗粒过滤效率（PFE）是有要求的。因此，目前针对新型冠状病毒，推荐普通民众佩戴外科口罩，医务人员佩戴N95。其余类型的口罩，即便不渗水，也无法起到很好的保护作用。
反过来，N95或外科口罩一旦湿透，就必须更换。因为水分子在成为液态后分子之间的间距明显减小，引力加大，相当于把口罩的屏障打穿了，病毒就容易进入。",//jiaozhen-70111.picnjc.qpic.cn/mncY8ccuamxW4sCrtE5ZH4?imageView2/2/w/300/h/300,fake
2月10号疫情不好转，解放军将全面接管武汉,湖北日报全媒记者先后向湖北省军区、空降兵驻卾部队、武警湖北总队等多方核实，此消息系谣言，请大家勿信勿传。 ,//jiaozhen-70111.picnjc.qpic.cn/r6bcUNrKAsLbVQHGxuJqPX?imageView2/2/w/300/h/300,fake
三天后武汉所有超市、药店关门,2月4日17:58，武汉市商务局发布紧急声明称：网传的“三天后超市关门”消息，纯属谣言。全市商超企业将坚持正常营业。 ,//jiaozhen-70111.picnjc.qpic.cn/mUbgvF5MXg8jDCxk4iNkAd?imageView2/2/w/300/h/300,fake
钟南山院士在机场亲自迎接吉利德公司老总,"网传图片为钟南山院士与W. Ian Lipkin教授合影。W. Ian Lipkin并非吉利德公司老总，而是蓝迪国际智库公共卫生与健康领域专家组成员，哥伦比亚大学传染病学、神经病理与细胞生物学教授，是美国著名的病毒学家。1月29日，W. Ian Lipkin教授到访中国，因1月30日早上钟南山院士需到北京讨论全国疫情的防治策略，两人在前往机场的路程中洽谈。钟南山院士听取了Lipkin教授对新型冠状病毒感染肺炎的防治意见。 
瑞德西韦在美国治愈1位患者属于个案报道，有关吉利德公司的瑞德西韦在国内应用于新型冠状病毒感染肺炎的治疗，目前正由中日友好医院曹彬教授团队进行临床试验，疗效仍待观察。",https://p.qpic.cn/jiaozhen/0/63ddc20b85e2921e529fd0240bdbe6b7/0?imageView2/2/w/300/h/300,fake
有证据认为蚊子苍蝇可以传播新型冠状病毒,"目前已知的是，新型冠状病毒主要是通过飞沫传播和接触传播。目前还未发现蚊子传播新型冠状病毒的证据。
苍蝇主要还是通过粪口途径传播，目前尚无证据证实苍蝇会传播新型冠状病毒。",//jiaozhen-70111.picnjc.qpic.cn/iXUDPgDmi4cBCW8gC6cqZ7?imageView2/2/w/300/h/300,fake
楼上扔烟头，楼下正在酒精消毒，导致火灾,据@武汉消防通报，2月3日11时46分长风路团结佳兴园3栋1单元4楼发生警情，支队作战指挥中心立即调派长丰消防救援站指战员赶赴现场处置。现场为28层居民楼4楼阳台杂物起火，11时54分明火被扑灭，经检查无危险后返回。火灾未造成人员伤亡，起火原因同步调查中。从目前调查情况看，该起事故并非网传在家使用酒精消毒造成！,//jiaozhen-70111.picnjc.qpic.cn/ubcajceYNhXWsZVhe4phSp?imageView2/2/w/300/h/300,fake
养宠物的家庭不会感染新型冠状病毒,"首先，钟南山院士并未说过：到目前为止，武汉城家有猫咪和狗狗的家庭，无一例感染。
其次，目前没有证据显示家中养有猫狗可以降低人群感染新型冠状病毒的风险。但目前也没有证据显示家养的猫狗会感染新型冠状病毒，一直待在家里，没有接触到病毒的猫狗，是不会传染病毒的。所以，请不要因为恐慌弃养宠物，这是为人的责任；但也请不要因为恐慌去养宠物，因为不是发乎内心的领养势必带来疫情过后的大量弃养。",//jiaozhen-70111.picnjc.qpic.cn/vMtdA1eG7yfwq29QzLg5g?imageView2/2/w/300/h/300,fake
高温能杀病毒，让病人发烧到39.6度以上就能痊愈,"根据国家卫健委发布的《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》，56℃加热30分钟可以有效灭活新型冠状病毒——但是，要靠人体发热达到灭活新型冠状病毒的温度和时间，怕是病毒还安然无恙，人先挺不住了 。对于轻症患者，最重要的处理原则就是隔离对症治疗。所以，放任身体发热不管的说法，是不靠谱的。
至于蝙蝠为什么携带病毒不发病，并不是因为它40℃的温度，而是因为蝙蝠具有其他哺乳类不具有的基因/通路，蝙蝠体内有一个称为“干扰素基因刺激蛋白-干扰素”的抗病毒免疫通道受到抑制，这可能使得蝙蝠刚好能够与病毒“和平共处”而不引发强烈的免疫反应（人类正是因为免疫系统与病毒对抗的反应，造成疾病伤害）。",//jiaozhen-70111.picnjc.qpic.cn/b9fFi7kL4B9FC1LyghpmWs?imageView2/2/w/300/h/300,fake
蝙蝠最怕高温，请把喝的开水滚开的汽吸下去，能解毒,如果水蒸气的温度很高，那么吸入会导致烫伤；如果温度已经降到不会烫伤，那么对病毒也没有杀伤力。另外，高温蒸汽只有跟病毒接触的时候有杀灭作用，之前和之后都没有。,//jiaozhen-70111.picnjc.qpic.cn/mYyCoGh25qrQyE3rgWThUy?imageView2/2/w/300/h/300,fake
天津一男子喷酒精消毒后开车抽烟引发燃烧,据@平安天津 通报，网传视频画面为一起刑事案件。经调查，犯罪嫌疑人张某涉嫌一起故意杀人（未遂）案件，其逃逸时与车辆相撞，后引燃车内携带的汽油，造成大面积烧伤，后经抢救无效死亡。,//jiaozhen-70111.picnjc.qpic.cn/hRFpdQdjePo5XpV2zjSm7R?imageView2/2/w/300/h/300,fake
定期用生理盐水清洗鼻子可以预防新型冠状病毒,"没有证据表明，经常用生理盐水冲洗鼻子可以防止感染新型冠状病毒（2019-nCoV）。
有一些有限的证据表明，经常用生理盐水清洗鼻子可以帮助人们更快地从普通感冒中恢复过来。然而，经常清洗鼻子并不能预防呼吸道感染。",//jiaozhen-70111.picnjc.qpic.cn/2HwCkjixgxyQREocY2HsYy?imageView2/2/w/300/h/300,fake
2月3日起北京1000个药房每天投放300万口罩,"多家药店工作人员在接收记者电话采访时均表示并没有接到投放口罩的通知。
广州、上海等多地也曾出现过同样的信息，均已被辟谣。",//jiaozhen-70111.picnjc.qpic.cn/bb87ba41941042d78af0c064af09a5a4?imageView2/2/w/300/h/300,fake
2月4日成都市民可在天府市民云APP预约领取口罩,天府市民云服务有限公司负责人表示，天府市民云并未出台类似公告，目前也没有接到任何通知将上线口罩预约的相关服务。,//jiaozhen-70111.picnjc.qpic.cn/546bcaf2fcd74509a6c4efe30357c010?imageView2/2/w/300/h/300,fake
李兰娟院士说谈恋爱可以预防新型冠状病毒肺炎,"网传“人民日报微博发布消息，李兰娟院士讲话谈恋爱是预防新型肺炎最有效手段”图片系P图而成。
记者从李兰娟院士团队获悉，类似这种莫名其妙的谣言，已经对李兰娟院士本人造成了困扰。",//jiaozhen-70111.picnjc.qpic.cn/d075c170f5d14588a45045d9e361bec3?imageView2/2/w/300/h/300,fake
老盛昌包子铺老板确诊新型冠状病毒被送医院,"上海老盛昌餐饮管理有限公司表示：2020年2月2日上午10时10分，一顾客在老盛昌汤包罗香店外卖间排队购买包子时，突然癫痫发作，摔倒在门口，店长发现后立即报警。警方出警后发现顾客由于摔跤造成面部出血，致电120急救中心派救护车前来处理。 该顾客经医院处理后已自行回家。
在辟谣声明中，上海老盛昌餐饮管理有限公司同时发布了现场监控视频。",//jiaozhen-70111.picnjc.qpic.cn/9bb38d6c29fe4c218f55061c2fe7777e?imageView2/2/w/300/h/300,fake
2月4日起，福州将实施预约摇号购买口罩,福州市公共服务平台“e福州”APP发布了澄清公告，证实网上流传的“2月4日起预约摇号购买口罩”这一消息为假消息。,//jiaozhen-70111.picnjc.qpic.cn/6a161fef6c2d42c0a55f97dab9307e67?imageView2/2/w/300/h/300,fake
喷洒环保酵素可以杀毒抑菌,"“净化下水道”仅仅是因为酵素有一定的酸性，效果还不如用醋或者可乐，“净化空气”更是异想天开。
环保酵素做好了相当于泡菜水，做坏了相当于堆肥，里面有许多细菌，它本身还有助于细菌病毒生长。在家里喷洒酵素并不能起到消毒抑菌的作用，还可能适得其反。",//jiaozhen-70111.picnjc.qpic.cn/90d5d463e5654a368f812cac1108cf99?imageView2/2/w/300/h/300,fake
新型冠状病毒插入的基因片段是精心选择，是人工病毒,"首先，暗示“新冠肺炎病毒可能诞生于人为基因改造”的印度作者已经撤稿了。其次，与HIV近似的基因片段并不是“插入”的，这四个短基因序列在很多物种中都存在，且保守。蝙蝠冠状病毒spike也具有该结构，且100%同源。
“插入增加蛋白的可塑性和水溶性”也毫无道理。新冠肺炎病毒主要是进入呼吸道，通过S蛋白接触人的呼吸道尤其是下呼吸道黏膜上皮的ACE2受体。病毒是个生物体，不是个化合物，病毒没有水溶性一说。病毒作为生物体，不能溶于水，也没有必要溶于水。",//jiaozhen-70111.picnjc.qpic.cn/3e5ed1cf9c6941c8a784442cfc943fdc?imageView2/2/w/300/h/300,fake
特朗普同意将新冠肺炎潜在有效药瑞德西韦专利豁免,"关于新冠病毒感染肺炎的潜在有效药物瑞德西韦（remdesivir），吉利德公司有正式声明，特别说明了该药物仍在实验中，其安全性和有效性也未被证实。通过检索，也没有发现美国卫生部和特朗普特批给中国的报道。
但吉利德公司正与中国卫生部门合作建立一项随机对照试验，以确定瑞德西韦能否安全有效地用于抗击新型冠状病毒。2月2日，中日友好医院官网发布消息称，中日友好医院在武汉疫区牵头开展瑞德西韦（Remdesivir）治疗2019-nCoV新型冠状病毒临床研究，为抗击疫情带来曙光。",//jiaozhen-70111.picnjc.qpic.cn/063a12a76bff4df495ad2401de3f2610?imageView2/2/w/300/h/300,fake
国务院通知任何平台不得销售口罩,"“2月3日开始，各大平台都没有口罩售卖了！”相关言论为谣言，各大电商平台目前仍有正规医用口罩销售，并未收到所谓“禁止售卖”的通知。
国务院办公厅发布的《国务院办公厅关于组织做好疫情防控重点物资生产企业复工复产和调度安排工作的紧急通知》，发布时间为1月29日，其目的是通过政府监督，集中人力物力支持，更快满足湖北省武汉市疫情防控的物资需要。同时，提高其他省市的口罩分配质量，制约部分市民的囤积行为。",//jiaozhen-70111.picnjc.qpic.cn/d9ccb1aa79b941d6b9351b867e992c30?imageView2/2/w/300/h/300,fake
2月3日开始，上海市各医院实名制进院，包括家属,"解放日报·上观新闻记者拨打了上海市12320卫生热线。热线工作人员表示：没有听说过这项政策。如有相关政策、公告等，会通过上海市卫健委官网等权威渠道进行发布。请市民关注权威信息，勿信小道消息。
记者登录上海市卫健委官网，没有找到“上海各医院明天起将实名制进院”的政策公告。",//jiaozhen-70111.picnjc.qpic.cn/8d5c037dbc1140d6bca65d4b8e1c5c17?imageView2/2/w/300/h/300,fake
震惊哈佛大学教授：新型冠状病毒诞生于人为基因改造,"实际上，印度学者非正式发表的论文中的结论，是其提供的数据完全得不出来的，有非常多“硬伤”。已有多个科学家进行验证，所谓的“与HIV有近似基因片段”其实是凑巧，这些基因片段还广泛存在于其他的常见病毒中。
印度学者的这篇论文太草率，完全是把“凑巧”的结论放大夸张。
1月28日，已有正式发表的科研论文指出，根据全基因组进化特色的分析，新型冠状病毒是冠状病毒进化的结果，而非人工合成。",//jiaozhen-70111.picnjc.qpic.cn/c8e014df22ac4ef1b6985630af268ea1?imageView2/2/w/300/h/300,fake
上海一居民家爆炸，因女的烧菜，男的做家务喷洒酒精,"2月1日22时许，@上海消防官方微博辟谣称，一则因居民喷洒酒精引燃房屋的消息不实。
经调查，排除与喷洒酒精不慎有关，同时排除电气故障致灾可能。经了解该户人家当日也无喷洒酒精等行为。目前火灾原因及损失在进一步调查。
酒精使用的问题值得警惕。上海市消防救援总队火调技术处副处长张晓峰建议居家消毒的市民，家庭大面积消毒一般可用84等含氯消毒液。“酒精只能擦擦手和皮肤的消毒，家庭也不适合大量储存酒精，很危险。”此外，他建议，酒精完全没必要囤货，消毒可以囤84消毒液，后者化学成分较稳定。",//jiaozhen-70111.picnjc.qpic.cn/af820615ce1d462abaabb4064eac6c7b?imageView2/2/w/300/h/300,fake
直升飞机冲破封锁线，电影一样，直达武汉,流传视频并非一些自媒体所说的“飞机冲破封锁线，电影一样，直达武汉”，而是应武汉市应急局请求，湖北省应急管理厅紧急调度进行医疗物资转运。此次主要运送的物资包括3000多套防护服和2.4万余只医用口罩，定向捐给协和医院、中部战区总医院等医院。直升机17：00从武汉起飞，17：37降落在仙桃临时起降点，17：55 就快速安全抵达新华路体育场，顺利完成此次物资空运任务。,//jiaozhen-70111.picnjc.qpic.cn/dbc1732f5e8d454580eaa1c64f68dabb?imageView2/2/w/300/h/300,fake
乳酸菌素片可以治疗新型冠状病毒肺炎,乳酸菌素的作用类似于酸奶，对于肠道菌群可能有一定作用，对于病毒无能为力。,//jiaozhen-70111.picnjc.qpic.cn/ded994eba6dc4b27953a8ec73d64d244?imageView2/2/w/300/h/300,fake
中央决定暂免武汉红十字会救灾物资管理工作,荔枝新闻就此查阅截图中所示的《人民日报》2020年02月01日03版，发现并无该条新闻。,//jiaozhen-70111.picnjc.qpic.cn/92fd1650e5d94f94abb2d762dc2d4847?imageView2/2/w/300/h/300,fake
童子尿可以预防新型冠状病毒,"目前查不到任何童子尿与新型冠状病毒相关的研究数据。从尿液成分，很难看出童子尿能有抑制冠状病毒的“奇效”。首先，多喝水的确对身体有益，但喝水就行，用不着喝尿。其次，尿素是人体内蛋白质代谢分解的主要含氮终产物，可以作为化肥，但并没有任何研究发现尿素有抑制病毒的作用。
尿酸是人体内的嘌呤代谢物，在之前，也没有研究发现尿酸有抑制病毒的作用。无机盐及一些小分子颗粒主要与肾结石的发生相关，未发现其有抑制病毒作用。",//jiaozhen-70111.picnjc.qpic.cn/45c35fa57af44eb3baa4e564316a8570?imageView2/2/w/300/h/300,fake
德国采用雾化手段治愈4例新冠肺炎患者,"首先这4例新冠肺炎患者并没有“治愈”。国内自媒体误解了德语symptomfrei一词。该词的意思是没有症状，并非治愈，没有症状和治愈不能等同。具体到本次新冠肺炎，中国国家卫健委相关负责人给出的治愈出院标准为：临床症状缓解，体温正常，两次核酸检测都呈阴性才能确保出院没有传染性。
至于国内媒体提到的雾化治疗手段，在多家德国媒体的报道中均没有提及。包括国内媒体引用的《WELT》的报道原文中，也未提及雾化治疗手段。实际上，雾化治疗是一种较为普遍的呼吸道疾病治疗手段，雾化治疗本身并没有什么神奇之处，真正起作用的是被雾化的药物，而不是雾化器本身。",//jiaozhen-70111.picnjc.qpic.cn/3dcc978c546b0e367b8fe49f16c614e7?imageView2/2/w/300/h/300,fake
金银花和绿茶能防控新冠病毒感染,"从新闻报道提供的信息来看，没有合格的证据显示金银花和绿茶能防控新冠病毒感染。比如报道里称：“金银花等植物中的MIR2911是一个广谱的抗病毒成分……口服后在人体内直接抑制流感病毒的复制。”但其实这个表述距离临床证据也还很遥远，能否抑制流感病毒跟能否抑制新型冠状病毒也没有关系。
作为科学研究来说，不放过“有望”“可能”“或许”的机会而去进行实验验证，这是科学前进的动力。但是，在八字还没有一撇的时候，就把这些“理论上的可能”演绎成“能够”“可以”来蹭热点，就极为不负责任了。",//jiaozhen-70111.picnjc.qpic.cn/103e314bb32cc6e71eb6e7d32b0ed74d?imageView2/2/w/300/h/300,fake
口含姜片出门可以预防新型冠状病毒肺炎,姜中的成分抗病毒本身没有充分的科学依据。而且，新冠病毒是从呼吸道或者眼睛进入，口含姜片也没有跟病毒碰面的机会。,//jiaozhen-70111.picnjc.qpic.cn/65a7aaa8500d4455b80ab3b49d100e05?imageView2/2/w/300/h/300,fake
挂烫机喷出的蒸汽可用于衣物消毒杀菌,"如果是想用挂烫机预防新冠病毒感——理论上挂烫机喷出的蒸汽温度显然超过了60度，若持续对衣物某个区域持续喷蒸汽30分钟，可以灭活新冠病毒。但很显然，一般的挂烫机几乎不可能对整件衣物进行持续30分钟的蒸汽消毒。
如果是想杀菌，常用浓度下的消毒剂，只对细菌繁殖体有效，对其芽胞则需提高消毒剂浓度和延长作用时间才能杀灭。加热100℃、15～30min，可杀灭细菌的繁殖体，芽胞则需要煮沸1～2h。所以用挂烫机杀菌是不现实的。家用衣物灭活新冠病毒不如喷洒75%酒精更好。",//jiaozhen-70111.picnjc.qpic.cn/105be66e61eb45febcbecbe13ca049fb?imageView2/2/w/300/h/300,fake
喝茶可以预防新型冠状病毒,喝茶的作用就是：补充水分，让你愉快地呆在家里。确实有一些关于茶中的成分与病毒关系的研究，不过完全不能说明喝茶就能预防新型冠状病毒。原因有三点：首先那些基本上都是细胞实验和动物实验，跟“人喝茶如何”相差很远；其次退一步，即便“认可”那些实验，也是研究中所用的那些病毒，跟“对新型冠状病毒如何”完全是两码事（在医学上能够抗病毒的药物其实不少，但都对这个病毒力不从心）；最后，喝茶没什么不好，但目前说明“喝茶抗冠状病毒”的理由都是牵强附会的。,https://p.qpic.cn/jiaozhen/0/750fca1b3171452d93634b9dffb3f842/0?imageView2/2/w/300/h/300,fake
吃阿奇霉素片可以预防新型冠状病毒,"抗生素针对的是细菌感染，对病毒很可能效果不佳。
阿奇霉素半合成的十五元大环内酯类抗生素，主要通过抑制细菌蛋白质的合成来灭菌，是支原体等非典型病原体所致肺炎的首选药物。根据《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》，感染了新型冠状病毒肺炎的患者，医生可酌情使用阿奇霉素治疗。
但一定要注意，这些药物是用来对于发病的患者进行治疗的，没有任何预防作用。吃抗生素预防感染，是滥用抗生素，会导致抗生素耐药，还可能加重病情。",//jiaozhen-70111.picnjc.qpic.cn/a69b244cd666427a85eb0e023b4110b9?imageView2/2/w/300/h/300,fake
特殊时期多喝陈皮水，陈皮能预防和治疗新型冠状病毒,传言中陈皮里面的柠檬烯的抗感染抗新型冠状病毒作用，目前没有见到高质量的临床研究证实其功效，在新型冠状病毒面前，真正有效的预防手段不是吃什么，而是勤洗手、避免人群接触、去人群聚集的地方要戴口罩。,//jiaozhen-70111.picnjc.qpic.cn/7a04296915e8496fba706592298a34fb?imageView2/2/w/300/h/300,fake
武汉大学省人民医院发热门诊可做核酸试验检测不排队,武汉大学人民医院迅速辟谣：网传“武汉大学省人民医院发热门诊可做核酸试验检测不排队”消息不实，请大家不要贸然前往，增加感染风险。,//jiaozhen-70111.picnjc.qpic.cn/4d5692b8071d4c7487390299562252b9?imageView2/2/w/300/h/300,fake
眼神对视会传染新型冠状病毒,"根据最新发布的《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》，新型冠状病毒传播途径包括飞沫传播和接触传播，“眼神对视”既不属于上述“飞沫传播”，更不属于“接触传播”的范畴。
经临沂网警调查，“眼神对视传播新型冠状病毒”的流言系网民张某某为博取他人关注而自行编造，目前临沂市兰山区警方已依法对其处以行政拘留5日的行政处罚。",//jiaozhen-70111.picnjc.qpic.cn/2b965a3e79014794a2a08f6296f29820?imageView2/2/w/300/h/300,fake
用过的口罩放到消毒柜里消毒，可以继续防护新型肺炎,"根据国家标准，一星级消毒柜消毒210分钟可以灭活甲型流感病毒，二星级消毒柜消毒150分钟可以灭活甲型流感病毒，但目前并无臭氧灭活SARS病毒和新冠病毒的数据，也没有数据证实臭氧消毒后口罩可以维持消毒前的防护功效。
如果要消毒一次性口罩，单次干热法消毒（70摄氏度加热30分钟）是可行的方法，灭活病毒并且不影响防护效果，但没有实验数据显示N95口罩可以在不影响防护效果的情况下干热消毒多少次，家庭做到稳定70度加热30分钟，也相对难以实现。",//jiaozhen-70111.picnjc.qpic.cn/3922624f6cfd43918d84e58595b2dbd9?imageView2/2/w/300/h/300,fake
别吃鱼肉，特别是草鱼做的酸菜鱼水煮鱼，会感染病毒,"这是条老谣言了，早在2016年就开始传播。最初的版本是“一女性感染SB250病毒死亡，据悉此女是在市场买草鱼回家做酸菜鱼吃后发觉呕吐头晕送院，中央13套电视新闻已播出，暂时别吃鱼肉、酸菜，特别是草鱼做的酸菜鱼、水煮鱼”。
此类因食用酸菜鱼、大盘鸡而感染病毒的传闻均为谣言。谣言流传的过程中，人物、地点、病毒名都会变化。大家要提高警惕。",//jiaozhen-70111.picnjc.qpic.cn/ad7c4a2084fd4231b502f439c9174eae?imageView2/2/w/300/h/300,fake
南京自来水采用上限标准加氯消毒,经记者晚间向南京市水务集团了解，该网上消息为谣言，南京自来水消毒程序和标准并没有发生变化，请广大居民放心使用。,//jiaozhen-70111.picnjc.qpic.cn/46a2855d7adb4193b764d0348e52dac9?imageView2/2/w/300/h/300,fake
苏州市立医院一产妇感染新型冠状病毒,"苏州市立医院相关负责人证实，该消息不实，院内未发现产妇为新型冠状病毒感染的肺炎病例。
苏州市立医院党办相关负责人介绍，近日，一产妇入住苏州市立医院本部产科，并于入院前否认了湖北相关接触史，后该产妇出现发热、咳嗽症状，她表示，其父母近期去过湖北武汉。
经苏州市疾控部门对该产妇密切接触者进行医学观察，且样本经市疾病预防控制中心检测后，结果显示为阴性。",//jiaozhen-70111.picnjc.qpic.cn/0921052cca6f451b8356ae46e2737972?imageView2/2/w/300/h/300,fake
出现流鼻涕和咳痰，不可能是新型冠状病毒肺炎,"新型冠状病毒没有流鼻涕和咳痰这个说法可能来自于lancet一篇早期99例患者临床表现研究文章的通讯作者。但是，随着病例数的增多，医务人员已经发现了有伴有鼻塞、流涕的患者。
我国卫健委办公厅1月27日向各地卫健委下发的《新型冠状病毒感染的肺炎诊疗方案（试行第四版）》指出，新型冠状病毒感染肺炎的主要表现是发热、乏力、干咳，但是少数患者是伴有鼻塞、流涕、腹泻等症状的。因此认为所有的流鼻涕、咳痰的呼吸道患者都不可能是新型冠状病毒感染者是不可靠的。
新型冠状病毒感染的诊断需要依靠接触史、临床学表现、影像学诊断和病原学诊断，而不要仅仅根据表现来判断。",//jiaozhen-70111.picnjc.qpic.cn/87e3ea4cac9848da97f2bca2a22c9d4e?imageView2/2/w/300/h/300,fake
武汉第九医院：疫情期间，不能外出散步，小心被传染,"长江网记者联系到武汉市第九医院院长刘明瑜，他说：“这是谣言，我们根本没出这样的通知，请大家不要相信。”
能不能外出散步，视具体情况而定。首先出门要戴口罩。其次，外出时一定要选择有防护作用的口罩。如果疑似感染，不推荐带有呼吸阀的口罩，因为有可能传染给他人。另外，外出散步的时间也不宜过长。散步回家后，一定要洗手。",//jiaozhen-70111.picnjc.qpic.cn/78e6ea91add0479d9fde6530b43f72f8?imageView2/2/w/300/h/300,fake
1月30日传拿介绍信可到武汉市红十字会领取物资,"长江日报记者就此事马上联系了武汉市红十字会，负责人明确表示：纯属谣言！针对该谣言引起的不良社会影响，已经报警！
武汉市红十字会声明：目前所接收的所有捐赠物资是由武汉市红十字会负责接收，红十字会办完捐赠手续后，第一时间交由疫情防控指挥部，指挥部根据当前情况及时调度，迅速分配到医院。所有物资均由指挥部统一发放。",//jiaozhen-70111.picnjc.qpic.cn/4646a88acc2a4903880c029550b87948?imageView2/2/w/300/h/300,fake
海关代表国家征收邮寄的口罩,"上海、大连等地的海关都相继进行了官方辟谣。
有海关工作人员把号称被征收口罩的人拉群，请他们提供单号进行查询，结果无人能够提供，基本都是“听说”。
博主@客官不要急，帮助在微博上能够提供单号的几个人进行了查询，最后发现，他们的口罩也都没有被征收，都是其他的情况。
口罩征收的流言可能是来自代购的以讹传讹，在买不到口罩或者厂家把口罩优先卖给大批量采购者（官方或者捐赠者）等情况下，就告诉客户自己的口罩被征收了。",//jiaozhen-70111.picnjc.qpic.cn/5e3b7304914249c997c4ce3925bb7fe4?imageView2/2/w/300/h/300,fake
亚洲人更容易感染新型冠状病毒,"中科院武汉病毒所石正丽、周鹏团队1月23日最新的研究，用实验证实了新型冠状病毒通过ACE2入侵细胞。
同济大学的一份研究指出“亚洲男表达ACE2的细胞非常多”，成为很多误读和谣言的来源。实际上，这项研究结果只是基于一个亚洲人的研究数据，如果用一个人的数据来推论亚洲人，那就会犯以偏概全的错误。
即便假设正确，也不能就因此草率地推论出“亚洲人比非洲人和白人都更容易被冠状病毒感染”，因为涉及到阈值的问题——如果ACE2表达细胞的数量是200万和1000万之间的差别，病毒放眼望去都是可以入侵的大道，这差别并不能影响病毒入侵的成功率。",//jiaozhen-70111.picnjc.qpic.cn/5088407f476846f8a7ef3ee471e3574d?imageView2/2/w/300/h/300,fake
